Empresa;Filial;Cód. Contrato;Nº Contrato;Ativo;Adm.;Público;ANS/IMR;Crítico;Nível Crit.;Nome Fantasia;UF Cli.;Cód. Cliente;Nome Cliente;Data Início;Data Término;Classif. C. Custo;Consultor;Pregão;Serv. Prestado;Valor Mensal
1;3;430;302.009;I;N;S;;N;;DETRAN - DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANÁ;PR;703;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANA;01/06/2009;31/05/2012;10258004;;;Limpeza;
1;3;431;12.009;I;N;S;;N;;CASA CIVIL;PR;682;CASA CIVIL DO ESTADO PARANÁ;04/05/2009;01/01/2013;10240001;;;Limpeza Mão de Obra;
1;3;482;1.322.009;I;N;S;;N;;DER - DEPARTAMENTO DE ESTRADAS DE RODAGEM;PR;1017;DER-SUP. REGIONAL CAMPOS GERAIS;15/10/2009;15/10/2013;10251012;Marcos Douglas Correa;;Limpeza;0,01
1;4;412;LIXAO;I;N;S;;N;;LIXAO;RS;1099;BANCO DO BRASIL S.A;01/08/2009;31/08/2011;10202010;;;Limpeza;
1;3;498;332.009;I;N;S;;N;;IPEM - INSTITUTO DE PESOS E MEDIDAS DO ESTADO DO PARANÁ;PR;705;INSTITUTO DE PESOS E MEDIDAS DO PARANA;07/05/2009;03/05/2011;10252006;;;Limpeza Conservação;
1;3;279;CT 073/2008;I;N;S;;N;;TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ;PR;483;TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ;01/10/2008;14/09/2009;10202038;;;Limpeza;
1;3;283;013.2009.CRE;I;N;S;;N;;SEFA - COORDENAÇÃO DA RECEITA DO ESTADO;PR;695;COORDENAÇÃO DA RECEITA DO ESTADO - PR;04/05/2009;09/05/2012;10250005;;;Limpeza;
1;3;284;4.022.009;I;N;S;;N;;POLÍCIA CIVIL;PR;867;DEPARTAMENTO DE POLICIA CIVIL DO ESTADO DO PARANÁ.;01/05/2009;15/05/2013;10258021;;29/2009;Limpeza;
1;3;285;200.974.190.654;I;N;S;;N;;BANCO DO BRASIL - COPA;PR;853;BANCO DO BRASIL S.A;04/05/2009;04/05/2014;10204008;Ana Paula Linhares De Oliveira;;Copa;
1;3;288;52.009;I;N;S;;N;;DIOE - IMPRENSA OFICIAL DO PARANÁ;PR;642;IMPRENSA OFICIAL DO ESTADO DO PARANÁ;01/05/2009;25/10/2012;10241001;;;Limpeza Mão de Obra Copa;
1;3;291;1.052.009;I;N;S;;N;;SEED - SECRETARIA EDUCAÇÃO;PR;776;SECRETARIA DE ESTADO DA EDUCAÇAO PARANA;01/05/2009;24/10/2012;10249001;;;Limpeza Jardinagem;
1;3;292;52.009;I;N;S;;N;;EMATER;PR;98;INSTITUTO PARANAENSE DE ASSISTENCIA TECNICA E EXTENSÃO RURAL;01/05/2009;29/02/2012;10244010;;;Limpeza Mão de Obra;
1;3;296;abricio;I;N;S;;N;;SEDS - SECRETARIA DE ESTADO DA FAMÍLIA E DESENVOLVIMENTO SOCIAL;PR;679;SECRETARIA DE ESTADO DA FAMÍLA E DESENVOLVIMENTO SOCIAL;01/05/2009;30/11/2012;10248002;;;Limpeza Copa;
1;3;297;09.157.O.B;I;N;S;;N;;SEOP - SECRETARIA DE OBRAS PÚBLICAS DO ESTADO DO PARANÁ;PR;692;SECRETARIA DE OBRAS DO ESTADO DO PARANA;04/05/2009;03/05/2011;10255002;;;Limpeza;
1;3;702;200.974.194.100;I;N;S;;N;;BANCO DO BRASIL - LOTE 4;PR;920;BANCO DO BRASIL;24/11/2009;24/11/2012;10204011;;;Limpeza;
1;3;746;112.010;I;N;S;;N;;SEDS - SECRETARIA DE ESTADO DA FAMÍLIA E DESENVOLVIMENTO SOCIAL;PR;679;SECRETARIA DE ESTADO DA FAMÍLA E DESENVOLVIMENTO SOCIAL;28/05/2010;27/05/2012;10248006;;;Limpeza Copa;
1;3;116;762.005;I;N;S;;N;;CELEPAR;PR;480;COMPANHIA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DO PARANÁ - CELEPAR;22/08/2005;16/05/2011;10233001;;;Limpeza;
1;3;976;452.010;I;N;S;;N;;DEPEN - CATANDUVAS;DF;573;DEPARTAMENTO PENITENCIÁRIO NACIONAL - DEPN;07/02/2011;02/01/2014;10276001;Guidali Siqueira;;Copa;5739,88
1;3;979;001/2011-PR;I;N;N;;N;;MAB USINAGEM E ESTAMPARIA;PR;1447;MAB USINAGEM E ESTAMPARIA LTDA.;01/02/2011;25/05/2018;10210007;Laiz Guertruds Meyer;;Limpeza Conservação;
1;3;931;432.010;I;N;S;;N;;CINDACTA II;PR;1823;COMANDO DA AERONAUTICA;13/12/2010;29/02/2016;10275001;;;Limpeza;
1;3;987;102.011;I;N;S;;N;;TJ/PR;PR;483;TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ;14/03/2011;26/02/2014;10208002;;;Limpeza Jardinagem;
1;3;893;172.009;I;N;S;;N;;Secretaria Adm e Previdencia Parana;PR;691;SECRETARIA DE ESTADO DA ADMINISTRAÇÃO E PREVIDENCIA - SEAP;01/11/2010;01/11/2010;10246003;;;Limpeza Mão de Obra;
1;3;939;001/2010-PR;I;N;N;;N;;CABANELLOS ADVOGADOS - PR;RS;1422;CABANELLOS SCHUH ADVOGADOS ASSOCIADOS;13/12/2010;14/04/2016;10210005;Priscila Dos Santos Antunes Vieira;;Recepção;
1;3;966;SC-08/09;I;N;N;;N;;PERNAMBUCANAS PARANÁ;PR;1111;ARTHUR LUNDGREN TECIDOS S.A;01/01/2011;17/11/2015;10210004;;;Limpeza Conservação;
1;3;100;42.009;I;N;S;;N;;SEJU - Secretaria de Estado da Justiça , Cidadania e Direitos Humanos;PR;718;SECRETARIA DE ESTADO DA JUSTIÇA, TRABALHO E DIREITOS HUMANOS;01/05/2009;31/12/2012;10253002;;;Limpeza Mão de Obra Copa;
1;3;709;282.010;I;N;S;;N;;CELEPAR;PR;480;COMPANHIA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DO PARANÁ - CELEPAR;28/04/2010;26/04/2013;10245003;;;Limpeza Copa Jardinagem;
1;3;294;22.200.922.009;I;N;S;;N;;SESA - SECRETARIA DA SAÚDE;PR;711;SECRETARIA DE ESTADO DA SEGURANCA PUBLICA;01/06/2009;31/12/2013;10257001;;;Limpeza Copa Jardinagem;
1;3;1007;Cto: 002/2011-PR;A;N;N;N;N;;CASSI - CURITIBA;PR;1452;CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL - CASSI;15/04/2016;15/04/2022;10210009;Janaina Tamiozzo Kommers Stuque Bastos;;Limpeza Mão de Obra Telefonia Copa Manobrista;25239,18
1;3;1008;Cto: 002/2011-PR;A;N;N;N;N;;CASSI - LONDRINA;PR;1453;CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL;15/04/2016;15/04/2022;10210009;Janaina Tamiozzo Kommers Stuque Bastos;;Limpeza;4700,03
1;3;1066;001/2011-SP;I;N;N;;N;;ATENTO CURITIBA;PR;1427;ATENTO BRASIL S.A;01/04/2011;01/12/2013;10210006;;;Limpeza Conservação;
1;3;1128;102/11;I;N;S;;N;;TRE-PR Tribunal Regional Eleitoral do Paraná;PR;2208;TRIBUNAL REGIONAL ELEITORAL/PR;16/08/2011;15/08/2017;10207001;;;Mão de Obra;
1;3;1106;004/2011-PR;I;N;N;;N;;Restaurante Villa Sabor Bom Retiro;PR;1478;CLARIANA COMERCIO DE ALIMENTOS LTDA;19/07/2011;13/01/2012;10210010;;;Limpeza Conservação;
1;3;1069;262.011;I;N;S;;N;;CELEPAR;PR;480;COMPANHIA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DO PARANÁ - CELEPAR;17/05/2011;12/11/2011;10233001;;;Mão de Obra Telefonia;
1;3;1157;302.011;I;N;S;;N;;INSS - Instituto Social de Seguro Social;PR;550;INSTITUTO NACIONAL DE SEGURO SOCIAL;24/10/2011;25/03/2014;10209001;;;Mão de Obra;
1;3;993;003-2011-PR;I;N;N;;N;;POLYNDIA EVENTOS E PROMOÇOES;PR;1449;POLYNDIA EVENTOS E PROMOÇÕES LTDA.;21/02/2011;17/06/2012;10210008;;;Limpeza Conservação;
1;3;1175;782.011;I;N;S;;N;;CELEPAR;PR;480;COMPANHIA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DO PARANÁ - CELEPAR;13/11/2011;10/02/2012;10233001;;;Mão de Obra;
1;1;1176;036/2011-SC;I;N;N;;N;;CB INTERMEDIAÇÃO DE NEGÓCIOS;SP;1499;CB INTERMEDIAÇÃO DE NEGÓCIOS LTDA;01/12/2011;30/04/2012;10210011;Aline Braga Lima;;Limpeza Conservação;
1;3;1216;001/2012-PR;I;N;N;;N;;SUBWAY;PR;1529;SUBSAND LANCHONETE LTDA;06/02/2012;29/02/2012;10210013;;;Limpeza Conservação;
1;3;1317;312.012;I;N;S;;N;;SEAB - SECRETARIA DO ABASTECIMENTO DO ESTADO DO PARANÁ;PR;62;SECRETARIA DA AGRICULTURA E DO ABASTECIMENTO DO PARANA;01/05/2012;30/11/2012;10244029;;;Limpeza Conservação;
1;3;1238;201.274.190.694;I;N;S;;N;;BANCO DO BRASIL PR - LIMPEZA;PR;920;BANCO DO BRASIL;12/03/2012;30/06/2017;10204009;;;Limpeza;
1;3;1244;CT 1149/2012;I;N;S;;N;;Caixa Econômica Federal PR;PR;922;CAIXA ECONÔMICA FEDERAL DO PARANÁ E SANTA CATARINA;12/03/2012;12/10/2014;10205004;;;Mão de Obra Telefonia Copa Recepção;
1;3;1218;002/2012 - PR;I;N;N;;N;;SUL IMAGEM - PR;PR;2263;SUL IMAGEM PROD. PARA DIAGNOSTICOS EIRELI;06/02/2012;23/09/2015;10210014;;;Limpeza Conservação Copa;
1;3;1232;Emergencial;I;N;S;;N;;EMATER;PR;98;INSTITUTO PARANAENSE DE ASSISTENCIA TECNICA E EXTENSÃO RURAL;01/03/2012;27/08/2012;10244010;;;Limpeza Mão de Obra Copa Jardinagem;
1;3;1224;12.012;I;N;S;;N;;SEAP - SECRETARIA DE ESTADO DA ADMINISTRAÇÃO E PREVIDÊNCIA;PR;691;SECRETARIA DE ESTADO DA ADMINISTRAÇÃO E PREVIDENCIA - SEAP;01/02/2012;30/07/2012;10246001;;;Limpeza Jardinagem;
1;3;1235;Cto: 003/2012-PR;A;N;N;;N;;PETLAND;PR;1537;PETLAND COMERCIO DE PRODUTOS PARA ANIMAIS LTDA;05/03/2012;01/03/2022;10210016;Monique Gomes Alves;;Limpeza Copa;3460,21
1;3;1331;22.201.442.013;I;N;S;;N;;SESA - SECRETARIA DA SAÚDE;PR;711;SECRETARIA DE ESTADO DA SEGURANCA PUBLICA;01/05/2012;31/07/2013;10257007;;;Limpeza Conservação Copa;
1;3;1206;932.011;I;N;S;;N;;CELEPAR;PR;480;COMPANHIA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DO PARANÁ - CELEPAR;11/02/2012;10/02/2015;10233001;;;Mão de Obra;
1;3;1243;Cto 1141/2012;I;N;S;;N;;Caixa Econômica Federal PR;PR;922;CAIXA ECONÔMICA FEDERAL DO PARANÁ E SANTA CATARINA;12/03/2012;12/10/2014;10205003;;;Mão de Obra Telefonia Copa Recepção;
1;3;1289;007/2012-SC;I;N;N;;N;;PRESTASERV BRASIL - PARANÁ;MG;1530;PRESTASERV PRESTADORA DE SERVIÇOS LTDA;01/05/2012;30/04/2015;10210015;Priscila Dos Santos Antunes Vieira;;Limpeza Conservação;
1;3;1286;036/2011-SC;I;N;N;;N;;CB INTERMEDIAÇÃO DE NEGÓCIOS - PARANÁ;SP;1499;CB INTERMEDIAÇÃO DE NEGÓCIOS LTDA;01/05/2012;30/04/2016;10210011;Priscila Dos Santos Antunes Vieira;;Limpeza Conservação;
1;3;1292;Cto: 006/2012-SC;A;N;N;N;N;;BANCO BMG - PARANA;MG;1533;BANCO BMG S.A.;01/05/2012;23/02/2022;10210017;Leticia Azevedo Da Silva;;Limpeza;2668,32
1;3;1296;003/2012-SC;I;N;N;;N;;MAKENJI - PARANA;SC;1517;MKJ IMPORTACAO & COMERCIO LTDA;01/04/2012;09/08/2013;10210018;;;Limpeza Conservação;
1;3;1381;542.012;I;N;S;;N;;DETRAN - DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANÁ;PR;703;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANA;01/06/2012;30/11/2012;10258002;;;Limpeza Conservação;
1;3;1376;262.012;I;N;S;;N;;SEFA - COORDENAÇÃO DA RECEITA DO ESTADO;PR;695;COORDENAÇÃO DA RECEITA DO ESTADO - PR;10/05/2012;09/11/2012;10250005;;;Limpeza Conservação;
1;3;1383;542.012;I;N;S;;N;;DETRAN - DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANÁ;PR;703;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANA;01/06/2012;30/11/2012;10258003;;;Limpeza Conservação;
1;3;1385;542.012;I;N;S;;N;;DETRAN - DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANÁ;PR;703;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANA;01/06/2012;30/11/2012;10258004;;;Limpeza Conservação;
1;3;1393;006/2012-SP;I;N;N;;N;;BRASPRESS - PARANÁ;PR;1551;BRASPRESS TRANSPORTES URGENTES LTDA;18/06/2012;09/04/2013;10210020;;;Limpeza Conservação;
1;3;1447;CTO 008-2012/SP;I;N;N;;N;;BM SUA CASA - PARANA;SP;1556;BM SUA CASA PROMOTORA DE VENDAS LTDA;10/08/2012;31/08/2014;10210026;;;Limpeza Conservação;
1;3;1439;008/2012-RS;I;N;N;;N;;EMBRATEC - PARANÁ;RS;1555;EMPRESA BRASILEIRA DE TECNOLOGIA E ADMINISTRAÇÃO DE CONVÊNIOS HAAG S/A;06/08/2012;04/01/2014;10210025;;;Mão de Obra;
1;3;1369;PP 08.2012;I;N;S;;N;;HOSPITAL PEQUENO PRÍNCIPE;PR;1797;ASSOC. HOSPITALAR DE PROTEÇÃO À INFÂNCIA DR. RAUL CARNEIRO;01/06/2012;05/04/2014;10211001;;;;
1;3;1382;Cto: 004/2012-PR;A;N;N;N;N;;GOL - PR / LONDRINA;PR;2296;GOL LINHAS AEREAS SA;11/06/2012;06/08/2022;10210019;Aline Leva De Freitas;;Limpeza;2530,53
1;3;1462;Cto:  001/2012 - SC;A;N;N;N;N;;BANCO PANAMERICANO - PARANA;PR;2892;BANCO PAN SA;03/09/2012;06/08/2021;10210012;Leticia Azevedo Da Silva;;Limpeza;5709,72
1;3;1487;1.592.012;I;N;S;;N;;DETRAN - DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANÁ;PR;703;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANA;05/11/2012;03/05/2013;10258024;;Contratação Direta nº 196/2012;;
1;3;1508;201.274.193.630;I;N;S;;N;;BANCO DO BRASIL PR;PR;920;BANCO DO BRASIL;26/11/2012;01/06/2018;10204012;Liana Souza;2012.20949 (7419);Limpeza Conservação;
1;3;1511;CT 005-2012 - PR;I;N;N;;N;;BRASPRESS CURITIBA - LIMPEZA;PR;1551;BRASPRESS TRANSPORTES URGENTES LTDA;19/11/2012;09/04/2013;10210256;;;Limpeza;
1;3;1486;52.012;I;N;S;;N;;DRJ - RECEPÇÃO;PR;1934;DELEGACIA DA RECEITA FEDERAL DO BRASIL DE JULGAMENTO CTBA.;01/11/2012;31/10/2017;10234010;Gabriela Bento;22.012;Recepção;5583,64
1;3;1510;CT 006.2012 - PR;I;N;N;;N;;BRASPRESS CURITIBA - CARREGADORES;PR;1551;BRASPRESS TRANSPORTES URGENTES LTDA;14/11/2012;21/12/2012;10210255;;;Mão de Obra;
1;3;1512;Cto: 033-2012;A;N;N;;N;;UNIMED SEGURADORA - PARANÁ;SP;1579;UNIMED SEGURADORA S/A;03/12/2012;30/11/2021;10210253;Karine Teixeira;;Limpeza;4751,95
1;3;1504;37.2009 Parte II;I;N;S;;N;;ADAPAR (SEAB);PR;2340;AGENCIA DE DEFESA AGROPECUARIA DO PARANA - ADAPAR;01/08/2009;04/05/2014;10244031;;;Limpeza;
1;3;1505;36.2009  Parte II;I;N;S;;N;;ADAPAR (SEAB);PR;2340;AGENCIA DE DEFESA AGROPECUARIA DO PARANA - ADAPAR;01/08/2009;30/11/2013;10244032;;;Limpeza Conservação;
1;3;1494;Cto: 036-2012;A;N;N;N;N;;SOUZA CRUZ S.A - PARANA;RJ;1574;SOUZA CRUZ S.A;16/11/2012;31/07/2022;10210254;Monique Gomes Alves;;Limpeza Copa Jardinagem;31900,41
1;3;1533;Emergencial;I;N;S;;N;;ADAPAR (SEAB);PR;2340;AGENCIA DE DEFESA AGROPECUARIA DO PARANA - ADAPAR;01/12/2012;30/06/2013;10244029;;;;
1;3;1491;33.2009 Parte II;I;N;S;;N;;ADAPAR (SEAB);PR;2340;AGENCIA DE DEFESA AGROPECUARIA DO PARANA - ADAPAR;01/12/2012;30/11/2013;10244030;;;Limpeza Conservação;
1;3;1519;522.012;I;N;S;;N;;SEFA - COORDENAÇÃO DA RECEITA DO ESTADO;PR;695;COORDENAÇÃO DA RECEITA DO ESTADO - PR;12/11/2012;11/05/2013;10250002;;;;
1;3;1566;1.742.012;I;N;S;;N;;DETRAN - DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANÁ;PR;703;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANA;01/12/2012;31/08/2013;10258002;;;Limpeza Conservação;
1;3;1646;001/2013-PR;I;N;N;;N;;ESCOLA DE IDIOMAS CNA;PR;2388;CORREA $ AUGUSTO EMPREENDEDORES DE SUCESSO COM. DE MAT. DIDÁTICOS E ENSINO DE IDIOMAS LTDA - ME;13/05/2013;27/09/2013;10210257;;;Limpeza Conservação;
1;3;1657;Emergencial;I;N;S;;N;;SEFA - COORDENAÇÃO DA RECEITA DO ESTADO;PR;695;COORDENAÇÃO DA RECEITA DO ESTADO - PR;12/05/2013;31/08/2013;10250002;;;Limpeza Conservação;
1;3;1621;1058/2013;I;N;S;;N;;Caixa Econômica Federal PR;PR;922;CAIXA ECONÔMICA FEDERAL DO PARANÁ E SANTA CATARINA;20/05/2013;19/08/2016;10205005;;PRE 152-7068-2012;Mão de Obra Copa Recepção;
1;3;1676;1.542.013;I;N;S;;N;;SEDS - SECRETARIA DE ESTADO DA FAMÍLIA E DESENVOLVIMENTO SOCIAL;PR;679;SECRETARIA DE ESTADO DA FAMÍLA E DESENVOLVIMENTO SOCIAL;01/07/2013;30/06/2016;10259006;;206/2012;Limpeza Copa;
1;3;1679;482.013;I;N;S;;N;;ADAPAR (SEAB);PR;2340;AGENCIA DE DEFESA AGROPECUARIA DO PARANA - ADAPAR;01/06/2013;28/11/2013;10244029;;;;
1;3;1651;212.013;I;N;S;;N;;DETRAN - DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANÁ;PR;703;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANA;27/05/2013;31/08/2013;10258029;;;;
1;3;1833;22.014;I;N;S;;N;;SEFA - COORDENAÇÃO DA RECEITA DO ESTADO;PR;695;COORDENAÇÃO DA RECEITA DO ESTADO - PR;01/01/2014;30/06/2014;10250007;;Emergencial - PR 37.2009;Limpeza Conservação Mão de Obra Copa;
1;3;1655;22.201.582.013;I;N;S;;N;;SESA - SECRETARIA DA SAÚDE;PR;711;SECRETARIA DE ESTADO DA SEGURANCA PUBLICA;01/07/2013;30/06/2015;10257009;;PRE182.2011;Limpeza Conservação Copa Jardinagem;
1;3;1720;652.013;I;N;S;;N;;SEAB - SECRETARIA DO ABASTECIMENTO DO ESTADO DO PARANÁ;PR;62;SECRETARIA DA AGRICULTURA E DO ABASTECIMENTO DO PARANA;26/08/2013;31/07/2019;10244034;Marcos Douglas Correa;2.062.012;Limpeza;14124,49
1;3;1709;342.013;I;N;S;;N;;SEDS - SECRETARIA DE ESTADO DA FAMÍLIA E DESENVOLVIMENTO SOCIAL;PR;679;SECRETARIA DE ESTADO DA FAMÍLA E DESENVOLVIMENTO SOCIAL;01/08/2013;31/01/2014;10248003;;ENERGENCIAL;Limpeza Conservação;
1;3;1707;122.013;I;N;S;;N;;Instituto das Águas do Paraná;PR;1935;INSTITUTO DAS ÁGUAS DO PARANÁ;01/08/2013;24/11/2018;10254013;Dayane Angelita Da Silva;206/2012;Limpeza Conservação;5741,54
1;3;1726;782.013;I;N;S;;N;;CELEPAR;PR;480;COMPANHIA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DO PARANÁ - CELEPAR;09/09/2013;08/09/2014;10245001;Dayane Angelita Da Silva;PRE 206/2012;Limpeza Conservação;1779
1;3;1721;822.013;I;N;S;;N;;DETRAN - DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANÁ;PR;703;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANA;02/09/2013;30/11/2018;10258030;Gabriela Bento;2.062.012;Limpeza Conservação Jardinagem;
1;3;1729;562.013;I;N;S;;N;;ADAPAR (SEAB);PR;2340;AGENCIA DE DEFESA AGROPECUARIA DO PARANA - ADAPAR;02/09/2013;31/05/2019;10244035;Marcos Douglas Correa;2.062.012;Limpeza Jardinagem;58179,53
1;3;1711;212.013;I;N;S;;N;;SEFA - COORDENAÇÃO DA RECEITA DO ESTADO;PR;695;COORDENAÇÃO DA RECEITA DO ESTADO - PR;01/08/2013;21/12/2018;10250006;Gabriela Bento;PRE 206.2012;Limpeza Conservação Copa;
1;3;1727;132.013;I;N;S;;N;;Instituto das Águas do Paraná;PR;1935;INSTITUTO DAS ÁGUAS DO PARANÁ;01/09/2013;24/11/2018;10254012;Dayane Angelita Da Silva;PRE 206.2012;Limpeza Conservação;2870,77
1;3;1690;172.013;I;N;S;;N;;SEFA - COORDENAÇÃO DA RECEITA DO ESTADO;PR;695;COORDENAÇÃO DA RECEITA DO ESTADO - PR;01/07/2013;31/12/2013;10250002;;Emergencial;;
1;3;1734;162.013;I;N;S;;N;;CAMARA MUNICIPAL DE LONDRINA;PR;2542;CAMARA MUNICIPAL DE LONDRINA PR;28/08/2013;30/06/2019;10277001;Dayane Angelita Da Silva;jan/13;Copa Recepção Condução de Veículos Jardinagem;74622,13
1;3;1772;1.152.013;I;N;S;;N;;DER - DEPARTAMENTO DE ESTRADAS DE RODAGEM;PR;857;DER CURITIBA SEDE;18/10/2013;17/10/2018;10251014;Gabriela Bento;2.062.012;Limpeza Conservação Copa Recepção Jardinagem;
1;3;1781;72.014;I;N;S;;N;;EMATER;PR;98;INSTITUTO PARANAENSE DE ASSISTENCIA TECNICA E EXTENSÃO RURAL;09/06/2014;15/05/2015;10244036;;206/2012;Limpeza Conservação;
1;3;1799;5.882.013;I;N;S;;N;;INSTITUTO DE CRIMINALÍSTICA;PR;697;SECRETARIA DE SEGURANÇA PUBLICA PR;02/12/2013;01/12/2018;10258033;Dayane Angelita Da Silva;;Limpeza Conservação;
1;3;1801;642.013;I;N;S;;N;;SEDS - SECRETARIA DE ESTADO DO TRABALHO E DESENVOLVIMENTO SOCIAL;PR;679;SECRETARIA DE ESTADO DA FAMÍLA E DESENVOLVIMENTO SOCIAL;01/12/2013;22/03/2015;10248006;;;Limpeza Conservação Mão de Obra Copa;
1;3;1758;002/2013-PR;I;N;N;;N;;PERFECTA CURITIBA - PR;PR;1603;INDUSTRIA E COMERCIO DE MAQUINAS PERFECTA CURITIBA LTDA;04/11/2013;29/06/2014;10210258;;;Limpeza Conservação;
1;3;1770;CTO 002/2013-MG;I;N;N;;N;;BV FINANCEIRA S.A - PR;SP;1597;BV FINANCEIRA S.A. CFI;02/10/2013;30/09/2014;10210259;;;Limpeza;
1;3;1802;Cto: 004/2013-PR;A;N;N;;N;;KNAPP;PR;1604;KNAPP SUDAMERICA LOGISTICA E AUTOMACAO LTDA;25/11/2013;24/11/2021;10210301;Monique Gomes Alves;;Limpeza Copa;8222,72
1;3;1752;3.982.013;I;N;S;;N;;POLÍCIA CIVIL;PR;867;DEPARTAMENTO DE POLICIA CIVIL DO ESTADO DO PARANÁ.;01/10/2013;22/10/2018;10258031;Gabriela Bento;206/2012;Limpeza Conservação;
1;3;1760;782.013;I;N;S;;N;;DETRAN - DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANÁ;PR;703;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANA;01/09/2013;11/03/2014;10258002;;;Limpeza Conservação;
1;3;1784;372.013;I;N;S;;N;;IAPAR;PR;774;INST. AGRONOMO DO PARANÁ - IAPAR;04/11/2013;03/11/2018;10244037;Dayane Angelita Da Silva;206/2012;Conservação;0
1;3;1787;572.013;I;N;S;;N;;IAP - INSTITUTO AMBIENTAL DO PARANA;PR;719;INSTITUTO ÁGUA E TERRA;08/11/2013;07/11/2018;10254008;Dayane Angelita Da Silva;206/2012;Limpeza Conservação Recepção Jardinagem;
1;3;1789;5.522.013;I;N;S;;N;;IML - INSTITUTO MÉDICO LEGAL;PR;2609;FUNDO ESPECIAL DE SEGURANÇA PÚBLICA DO ESTADO DO PARANÁ;11/11/2013;10/11/2014;10258017;;2.062.012;Limpeza Conservação;
1;3;1830;001-2014/PR;I;N;N;;N;;CSE MECANICA E INSTRUMENTAÇÃO LTDA;PR;1607;CSE MECANICA E INSTRUMENTAÇÃO LTDA;03/02/2014;11/03/2016;10210303;;;Limpeza;
1;3;1823;22.207.802.013;I;N;S;;N;;SESA - SECRETARIA DA SAÚDE;PR;711;SECRETARIA DE ESTADO DA SEGURANCA PUBLICA;01/01/2014;30/06/2014;10257001;;;Limpeza Conservação Copa;
1;3;1864;232.014;I;N;S;;N;;DETRAN - DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANÁ;PR;703;DEPARTAMENTO DE TRANSITO DO ESTADO DO PARANA;12/03/2014;30/09/2014;10258002;;Emergencial;Limpeza Conservação;
1;3;1870;Cto: 002.2014-PR;I;N;N;;N;;RAIA DROGASIL PR;SP;1615;RAIA DROGASIL S.A.;22/04/2014;31/03/2020;10210291;;;Limpeza Mão de Obra;
1;3;1870;Cto: 002.2014-PR;I;N;N;;N;;RAIA DROGASIL PR;SP;1615;RAIA DROGASIL S.A.;22/04/2014;31/03/2020;10210291;;;Limpeza Mão de Obra;
1;3;1920;Cto: 004/2014-SP;I;N;N;N;N;;AIR LIQUIDE - PARANÁ;SP;1626;AIR LIQUIDE BRASIL LTDA;04/08/2014;18/09/2020;10210313;Vanessa Maurer Martini Rodel Souza;;Limpeza;7381,36
1;3;1900;CTO. 002-2013/PR;I;N;N;;N;;BANCO VOTORANTIM SA - PR;SP;2570;BANCO VOTORANTIM SA;01/07/2014;30/09/2014;10210305;;;Limpeza;
1;3;1897;132.014;I;N;S;;N;;SEFA - COORDENAÇÃO DA RECEITA DO ESTADO;PR;695;COORDENAÇÃO DA RECEITA DO ESTADO - PR;01/07/2014;30/09/2014;10250007;;;Limpeza Conservação;
1;3;2082;Cto: 007/2015;I;N;N;;N;;BEMATECH HARDWARE - PR;PR;1748;BEMATECH HADWARE LTDA;09/03/2015;24/06/2020;10210319;;;Limpeza Mão de Obra Recepção;24521,23
1;3;1886;002/2014-PR;I;N;N;;N;;INERGY - PR;PR;2620;INERGY AUTOMOTIVE SYSTEMS DO BRASIL LTDA;01/06/2014;31/05/2015;10210304;;;Limpeza Conservação Mão de Obra Copa Jardinagem;
1;3;1903;003/2014-PR;I;N;N;;N;;SIGMAFONE;PR;2623;SIGMAFONE CONSULTORIA E PROJETOS DE TELECOMUNICAÇÃO LTDA;01/07/2014;09/04/2016;10210306;;;Limpeza Conservação Copa;
